Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
7,0,2997.5,4.299324142908639,0.4848922417394862,2.6,2.4919650141554466,1.552870507664608,1,0.296,2
4,4,2721.5,3.677059877308594,0.5458065926612362,2.8,2.2925347571405443,1.754576678100339,2,0.053,6
2,5,2919.0,3.4035279970004377,0.5341514490694873,4.3,2.6210388241125804,1.6863989535702288,2,0.237,8
1,9,2808.0,4.482324355989245,0.3199072197465178,12.4,3.1048108685802283,1.410986973710262,1,0.298,2
9,2,2732.5,4.150031523636354,0.23507212217948356,3.7,2.9041650800285006,1.3576376518700861,1,0.607,1
7,1,3023.5,4.269697449699962,0.5025918188388871,3.445,2.8238757666078005,1.2950011026734998,1,0.786,2
0,0,2917.0,4.150882413182359,0.4916428043492167,4.2,2.4436505332726486,1.552870507664608,2,0.692,6
12,0,3067.0,3.1480240838962494,0.588342066193819,0.6,2.0014800002101243,1.552870507664608,2,0.94,6
0,1,2946.0,3.625167258142335,0.670390193437329,-0.398,2.090257834113685,1.4400720668003617,2,0.576,6
3,4,2686.5,4.318154558079471,0.36186147062603247,8.4,2.760009940032921,1.4350845252893227,1,0.179,3
12,6,3057.5,4.371824772189285,0.6621723762605146,2.023,2.2120037147628073,1.6810141109233223,2,0.554,4
0,4,2652.0,4.055430468722875,0.6683420616409741,2.1,1.7774914974303502,1.754576678100339,2,0.552,8
1,3,2924.0,4.098718316731131,0.5647454657554212,0.936,2.8664774376967284,1.552870507664608,1,0.756,3
3,2,2649.0,3.925215599214129,0.2886726569109524,4.4,2.4336133554004498,1.4611698957649975,1,0.455,1
13,5,3021.5,4.3576058601322,0.48304324275353905,8.9,3.075005454448499,1.5040773967762742,1,0.098,2
7,3,3041.0,4.125067734864941,0.5827741230785748,9.959,2.590654590387091,1.552870507664608,1,0.227,3
4,0,2984.5,3.2160718975354663,0.6497176226326093,1.0,2.1400661634962708,1.552870507664608,2,0.35,8
10,0,3027.5,3.1480240838962494,0.23507212217948356,-1.4,2.937043277205311,1.552870507664608,2,0.667,8
12,7,3018.5,3.1986731175506815,0.5370779949100565,0.3,2.5877640352277083,1.552870507664608,2,0.176,9
1,2,2606.0,4.586486732183557,0.28822050746962674,2.8,3.1048108685802283,1.2950011026734998,1,0.092,2
9,2,2724.5,4.044120871043633,0.25206601054995853,4.9,2.731115474033206,1.3457327493637679,1,0.893,1
4,1,3020.0,4.189427443468793,0.2546422183735807,1.229,2.503319422795126,1.5633939739326936,2,0.133,5
0,2,2623.0,4.331049079909014,0.7183274790902435,7.8,2.0918640616783932,1.6463482664541973,2,0.364,5
0,1,2964.5,4.004492791494409,0.5810976767513224,5.791,2.404961159610912,1.4259957279714426,2,0.185,6
13,5,3014.5,4.18950321539533,0.49469624183610705,10.6,2.509599262378372,1.5686159179138452,1,0.439,2
1,6,2863.0,4.26619481914876,0.33718626735486995,2.333,2.679993603319685,1.3815330440181801,1,0.568,2
9,9,2924.5,4.6155164780422355,0.36186147062603247,12.4,3.1048108685802283,1.4350845252893227,1,0.069,2
11,3,3068.0,4.103403406710447,0.32425505268262117,9.409,3.1048108685802283,1.552870507664608,1,0.375,3
13,9,2963.5,4.492785055393301,0.4007875185570533,10.5,2.815109273395618,1.6486586255873816,1,0.474,3
12,9,3017.0,4.0100567456995115,0.5601870533037149,6.4,2.5416019934645457,1.754576678100339,2,0.206,6
0,8,2824.5,4.418720118610357,0.6709015716126255,3.5,1.916187047603107,1.667706820558076,2,0.116,6
4,5,2940.0,3.5524868292083815,0.5359084041334538,-1.4,1.9878743481543455,1.5686159179138452,2,0.185,6
12,2,2819.0,4.141975324385969,0.6490426763697583,3.0,1.8562979903656263,1.6288483059539236,2,0.676,5
13,0,3056.5,4.507336825639328,0.4440445900756395,11.8,2.71336936257981,1.552870507664608,1,0.283,2
0,0,2907.0,3.5139306516493947,0.2546422183735807,10.3,2.7421295147550726,1.552870507664608,2,1.0,9
12,8,2979.5,3.607126952241677,0.49041881398832804,8.6,2.4570214462984645,1.3609765531356006,2,0.836,5
0,0,2916.5,4.315886832169337,0.4916428043492167,5.2,2.410990966837832,1.552870507664608,2,0.708,6
0,6,2882.0,4.041400783727677,0.4836599556932212,4.477,2.5442755815948335,1.498059324450711,2,0.776,4
0,1,2946.5,3.5739174356442547,0.6709015716126255,0.531,2.1600994446972903,1.431745624023808,2,0.565,6
2,5,2914.0,3.537765824444175,0.5440669575457926,-1.2,2.186051276738094,1.667706820558076,2,0.5,5
1,4,2628.5,4.207524426932059,0.2776317365982795,5.3,2.7942278973432626,1.410986973710262,1,0.321,2
12,0,3083.5,3.8983296782961436,0.6418538861723948,5.4,2.2262438597373233,1.552870507664608,2,0.664,5
2,5,2918.5,3.4836986031738992,0.5463857991645416,-1.4,2.5610957881455465,1.7047480922384253,2,0.263,8
12,5,3038.0,3.786006164844659,0.7050757514252192,2.1,2.0856720914304723,1.589235205116581,2,0.674,6
9,2,2735.0,4.502040513481624,0.259118186267078,6.9,2.7942278973432626,1.3457327493637679,1,0.518,1
7,9,2900.5,4.152770690690713,0.3920420877760237,8.7,2.558776498354456,1.4586150226995167,1,0.3,2
9,0,3005.5,4.27999390910873,0.5347374438123036,4.0,2.295056826573254,1.552870507664608,1,0.833,2
12,1,3118.0,4.03535506120008,0.7183274790902435,4.296,2.1192630358665077,1.5696570424222558,2,0.726,5
0,3,2954.5,4.6155164780422355,0.647626665258136,12.4,2.4504445962328982,1.552870507664608,2,0.679,5
0,1,2939.5,4.328269781900987,0.5074198306311578,3.038,2.3288374641381115,1.5230081844357128,2,0.728,8
0,1,2971.0,4.028133532109705,0.7183274790902435,0.731,1.7774914974303502,1.754576678100339,2,0.065,8
12,5,3028.0,3.878879786834892,0.5799784824543073,6.1,2.463853240590168,1.4816045409242156,2,0.899,6
12,0,3080.5,4.006241680667128,0.6518042170255629,4.5,2.209372711271867,1.552870507664608,2,0.716,5
12,4,2823.0,3.9520126536443043,0.6729444732424258,3.7,2.21375387928743,1.7047480922384253,2,0.588,6
7,0,2998.0,4.369700984983244,0.47250050944432276,2.9,2.5002056870771696,1.552870507664608,1,0.259,2
2,4,2698.0,3.975748696308691,0.7183274790902435,1.9,1.7774914974303502,1.6486586255873816,2,0.304,6
5,2,2688.0,4.1881080920342635,0.4556175090909354,0.2,3.039749158970765,1.4825132188604335,1,0.315,2
7,8,2892.5,4.261834449345476,0.24216155714997162,5.0,3.054944133185837,1.2950011026734998,1,0.295,2
13,4,2786.0,4.32055008757213,0.43760956143473156,8.9,2.9418039315284354,1.4350845252893227,1,0.842,3
4,5,2939.0,3.232384174892993,0.46058440732924394,-1.4,2.501435951739211,1.5686159179138452,2,0.259,6
13,9,2960.5,4.515792374836875,0.408792898200839,12.4,2.8507065015037334,1.5686159179138452,1,0.579,3
5,2,2692.0,4.347862117391293,0.5031286124284756,7.9,2.66374994220563,1.4393610820565828,1,0.167,2
10,1,3077.0,3.917010546939185,0.5347374438123036,0.181,2.673527767063787,1.552870507664608,2,0.233,9
2,3,3003.0,3.4484625741292696,0.6841064359077962,4.457,1.8741839536028237,1.552870507664608,2,0.595,5
3,6,2909.0,4.1461144097068505,0.45805755822733496,5.641,2.6152036507358583,1.4710949628123557,1,0.794,2
9,5,2966.5,4.351309662011821,0.461845441544272,6.5,2.513656063073986,1.4350845252893227,1,0.15,2
8,9,2928.0,3.457577715098263,0.5754891370917129,3.6,1.9213246735826988,1.552870507664608,2,0.444,8
13,3,3109.5,4.053210018863545,0.38117241553911985,4.3,2.7866765215573994,1.552870507664608,1,0.053,3
13,6,3018.5,4.6155164780422355,0.36325325929885494,7.729,2.959897820544775,1.425515074273172,1,0.737,3
2,9,2865.5,3.9110225050945626,0.49408629976169266,4.2,1.7774914974303502,1.552870507664608,2,0.278,6
1,8,2803.5,4.265352359115782,0.3285840637722067,4.4,2.848970892158587,1.4350845252893227,1,0.065,2
1,6,2871.5,4.421103106655675,0.3763795272130678,3.945,2.6492905058952876,1.3058974240478616,1,0.182,2
7,6,2966.5,4.354308512341193,0.3798053613275868,5.523,2.903123441821328,1.4353225921872452,1,0.154,2
7,6,2954.5,4.033691815010151,0.5850050219402423,1.023,1.7774914974303502,1.7512846366623367,2,0.083,3
2,3,3005.0,3.3347370149618856,0.49408629976169266,2.036,1.9552945489369535,1.552870507664608,2,0.486,6
3,2,2646.0,4.014976626838528,0.4848117384991873,4.1,2.21375387928743,1.4759065198095778,1,0.545,1
7,8,2880.5,4.186163807313259,0.5098251234324072,4.6,2.387844936944869,1.5260563034950492,1,0.818,2
0,9,2835.0,4.101320175958526,0.6286086594223741,4.3,2.1798523276117483,1.7227665977411035,2,0.185,6
9,4,2751.0,4.157945143631696,0.4311328548567422,3.6,2.501435951739211,1.410986973710262,1,0.261,2
10,4,2771.0,3.5942940116240685,0.23507212217948356,11.5,2.9311937524164198,1.547562508716013,2,0.556,7
12,7,3104.0,3.1480240838962494,0.7183274790902435,0.227,1.7774914974303502,1.7334238922150915,2,0.952,9
1,1,2919.0,4.4744918623459755,0.521765563804325,7.547,2.677384786791325,1.4861396960896067,1,0.85,3
9,9,2921.0,4.344843843546165,0.29565024210095775,5.9,2.7206373166076814,1.4586150226995167,1,0.31,2
6,4,2738.5,3.979681653901961,0.5726730270920708,1.4,2.631888840136646,1.6094379124341003,2,0.889,8
0,1,2952.0,3.71965111278069,0.7100042976263682,-0.248,2.0211501333027315,1.6280633765572654,2,0.446,8
0,3,2946.5,3.6200383568229846,0.7183274790902435,8.914,1.808780453562358,1.552870507664608,2,0.869,6
9,8,2906.5,4.117409835153096,0.2911759617060367,1.2,2.827905162910489,1.308332819650179,1,0.688,1
1,2,2586.0,4.126618122772396,0.3126061041163513,9.1,2.583997552432231,1.447154249376653,1,0.671,1
5,9,2875.5,4.438288813682014,0.4134332777573413,10.1,2.5277266469709283,1.6094379124341003,1,0.464,2
0,8,2806.0,3.8509983035903717,0.49774038421733524,4.3,2.5668705876394307,1.2950011026734998,2,1.0,8
7,2,2706.5,4.134622408720671,0.4376116673072722,1.8,2.533696813957432,1.4252746607607745,1,0.6,1
13,8,2966.0,4.284551613290046,0.4922542381805553,-1.4,2.924504764265623,1.4586150226995167,1,0.298,3
12,3,3113.0,3.1480240838962494,0.49408629976169266,7.758,1.9396045964920368,1.552870507664608,2,0.94,5
12,4,2825.5,3.7478556592142334,0.7183274790902435,0.6,1.840549633397487,1.589235205116581,2,0.515,6
12,8,2980.0,3.5487549460197703,0.46937843385181716,8.1,2.6052789230662645,1.3609765531356006,2,0.821,7
12,3,3111.0,3.269797050046587,0.3471295310952009,4.3,2.9070649808378253,1.552870507664608,2,0.988,5
13,9,2956.0,4.462799844696365,0.38594244161930047,12.4,2.8115089094704397,1.5686159179138452,1,0.737,3
9,6,2977.0,4.224100085214637,0.38730113748049316,1.75,2.3259109182975424,1.4816045409242156,1,0.792,2
1,9,2813.0,4.214938458520516,0.4252677354043441,12.4,2.8166056076565553,1.4586150226995167,1,0.064,3
0,5,2853.0,3.8192496052757914,0.37706563358646644,10.4,2.5952547069568657,1.4350845252893227,2,0.866,5
10,5,3001.5,4.189427443468793,0.5306282510621704,4.2,1.9315214116032138,1.589235205116581,2,0.07,6
12,1,3107.0,3.3477262789741826,0.6800619410112898,1.928,1.7845669986465504,1.709645172851126,2,0.903,8
7,5,2944.0,4.301223221070275,0.48427628853245414,-1.4,2.9932291433358724,1.410986973710262,1,0.81,3
3,9,2851.0,4.438170645291922,0.3611648492115844,5.1,2.8992213731731473,1.33500106673234,1,0.436,2
12,0,3113.0,3.192942442841696,0.23507212217948356,3.9,2.8627721462977607,1.552870507664608,2,0.147,8
5,6,2939.0,4.3921378436745755,0.42787870294506447,4.116,2.6613079385500784,1.460705858633701,1,0.409,3
7,3,3037.0,4.144308640259549,0.5613286059390974,10.6,2.425864109154217,1.552870507664608,1,0.591,2
4,0,2982.0,3.1480240838962494,0.5709795465857378,0.6,2.3758355547336385,1.552870507664608,2,0.6,8
10,3,3079.5,4.002338916426076,0.23507212217948356,9.463,3.1048108685802283,1.552870507664608,2,0.574,7
12,9,2994.0,3.8815637979434374,0.6657759837638133,2.9,2.163897573220152,1.6094379124341003,2,0.676,5
8,1,3046.0,3.677085174231225,0.6606239888543853,-0.711,2.5219615577390115,1.734836321828434,2,0.786,8
5,8,2866.0,4.105284502260435,0.48057258059496977,11.2,2.439298916309868,1.5686159179138452,1,0.5,2
10,1,3059.0,4.6155164780422355,0.34217025773585064,3.692,2.7546793016962132,1.52757688595378,2,0.833,7
1,5,2847.0,3.8441723385199715,0.38117241553911985,5.2,2.2823823856765264,1.589235205116581,1,0.023,3
9,6,2985.0,4.559785715853487,0.43760956143473156,9.423,3.1048108685802283,1.33920275358604,1,0.125,3
0,4,2646.0,4.042524813492304,0.6538864666066427,2.5,1.7774914974303502,1.62924053973028,2,0.731,6
0,4,2638.0,3.1480240838962494,0.4434029474485566,-0.3,2.513656063073986,1.589235205116581,2,0.97,8
6,3,3048.5,3.49392848091984,0.41078426958576436,12.4,2.6286822657186373,1.552870507664608,2,0.286,7
2,1,2990.0,3.35592103679252,0.6570017339235921,2.739,2.1644717908644115,1.6523058126612762,2,0.719,8
10,6,3006.0,4.6155164780422355,0.23507212217948356,2.035,2.8549748358377287,1.754576678100339,2,0.417,8
0,4,2641.0,3.7766613674974696,0.6237971024251521,8.0,2.128231705849268,1.6863989535702288,2,0.881,8
0,9,2816.5,4.115779842942166,0.6497176226326093,4.6,1.7934247485471162,1.552870507664608,2,0.926,6
7,9,2893.0,4.478472532942134,0.4369637751675354,11.3,2.5824869781268642,1.547562508716013,1,0.8,2
13,4,2793.0,4.327570448877823,0.34924742810993575,10.1,2.670694414558441,1.4816045409242156,1,0.596,3
11,4,2761.0,4.353755752706852,0.3428802329165431,-1.1,3.1048108685802283,1.410986973710262,1,0.417,3
3,8,2840.0,4.036891987474015,0.5492768101402434,2.1,2.217027204632399,1.4350845252893227,1,0.449,1
3,0,2942.5,4.176078147248771,0.5429055172294023,7.9,2.558776498354456,1.552870507664608,1,0.813,2
2,9,2867.0,3.7823697972012753,0.7183274790902435,3.6,1.7774914974303502,1.552870507664608,2,0.111,6
10,9,2938.5,3.8148510936758724,0.3350426438116186,6.1,2.738902664584975,1.4816045409242156,2,0.95,6
3,2,2663.5,4.6155164780422355,0.3873342699933841,12.1,2.8183982582710754,1.4233492690709018,1,0.03,3
10,7,3072.5,3.7264401363318194,0.23507212217948356,1.033,2.913654162518384,1.754576678100339,2,0.383,9
0,1,2972.5,4.140655465085351,0.7183274790902435,0.809,1.9636097261547143,1.7531918760787966,2,0.033,8
13,0,3062.5,4.6155164780422355,0.341459778132252,9.4,3.0509304340187535,1.552870507664608,1,0.038,3
0,5,2871.5,4.257738109130536,0.48612301112561884,6.2,2.760009940032921,1.4816045409242156,2,0.415,4
12,3,3112.0,3.1480240838962494,0.5394130806179033,12.4,2.5289634068181845,1.552870507664608,2,0.964,5
7,8,2879.5,4.204692619390966,0.5122246446796981,6.5,2.3960754360813845,1.4586150226995167,1,0.864,2
12,4,2812.0,3.3304171996011083,0.7183274790902435,3.4,1.8718021769015913,1.7047480922384253,2,0.912,6
1,2,2576.5,4.445670224229617,0.455179627152188,12.4,2.731115474033206,1.4053614238371164,1,0.921,2
9,1,3038.5,4.345427482225552,0.5556077665378839,3.581,2.5456096999014046,1.390286382389428,1,0.75,2
0,3,2945.0,3.7457086470999794,0.49408629976169266,4.787,1.8310603073763714,1.552870507664608,2,0.905,8
10,3,3073.5,3.5112170267007046,0.4983481022548781,11.829,2.8216467076847507,1.552870507664608,2,0.83,7
5,1,3000.5,4.189427443468793,0.5347374438123036,-0.923,3.1048108685802283,1.2950011026734998,2,0.063,3
5,4,2703.0,4.3400320779712045,0.44916296337388373,6.6,2.6741486494265287,1.410986973710262,1,0.87,2
9,2,2739.5,4.000436731999134,0.23507212217948356,3.2,2.653241964607215,1.3907842663927426,1,0.357,1
12,5,3040.5,3.935934825474459,0.696641069814201,1.6,1.9021075263969205,1.62924053973028,2,0.618,6
12,6,3048.0,3.7604789254658377,0.6497176226326093,0.516,2.017034081551219,1.536867219599265,2,0.723,5
7,2,2700.0,4.36355711839022,0.46670064664951905,-1.4,3.044522437723423,1.410254998564734,1,0.86,1
7,8,2878.0,4.3992524153389505,0.5527350268432003,10.7,2.4731713935695794,1.5040773967762742,1,0.932,3
12,8,2976.5,3.467297183366679,0.6081338062329886,6.4,2.5572273113676265,1.5260563034950492,2,0.925,8
9,6,2976.0,4.33729074083249,0.4007875185570533,1.497,2.525008384983772,1.4527841023887236,1,0.875,2
1,0,2901.5,4.1956970564823886,0.3893357261782807,7.5,2.589641970051908,1.552870507664608,1,0.282,3
2,3,3006.0,3.3519371070081037,0.7183274790902435,0.881,1.9821731959193458,1.552870507664608,2,0.432,6
13,3,3101.5,4.1893516658004355,0.47747564408443655,4.3,2.8370881801143932,1.552870507664608,1,0.5,2
10,8,2934.5,3.971234865059992,0.23507212217948356,5.9,2.5668705876394307,1.3609765531356006,2,1.0,7
2,5,2922.5,4.466942066704648,0.4799539600989036,5.2,2.2925347571405443,1.4816045409242156,2,0.053,8
7,1,3027.0,4.454347296253507,0.5193888544264785,-1.4,2.5668705876394307,1.2950011026734998,1,0.286,2
12,2,2809.5,3.1480240838962494,0.6245201084102577,1.3,1.9530276168241774,1.7247289567688349,2,0.956,8
12,1,3116.5,3.82319179172153,0.7183274790902435,1.165,1.7774914974303502,1.6134299337036377,2,0.75,5
12,6,3056.5,4.6155164780422355,0.6590732002261939,2.689,2.1977799786279193,1.6904647510764736,2,0.571,4
7,3,3035.0,4.254420510068735,0.520577915208669,8.831,2.7738691521394276,1.552870507664608,1,0.773,2
10,6,3013.0,4.6155164780422355,0.4167347003663952,3.99,2.532585085104742,1.749895265129356,2,0.028,8
12,2,2809.0,3.206317295620805,0.5752482785038098,-1.4,2.341805806147327,1.6954321056009614,2,0.971,8
9,2,2726.5,3.9764240171117256,0.23507212217948356,1.1,2.8875901149342877,1.3104926477036087,1,0.821,1
1,2,2602.5,4.197818299031656,0.24174096086245886,6.3,2.7942278973432626,1.3589231643237587,1,0.184,1
9,2,2730.5,4.181286492355909,0.23507212217948356,3.7,2.952302715626655,1.378010141532193,1,0.679,1
13,2,2794.0,4.420429705956827,0.48821774000261947,-1.4,2.5668705876394307,1.4021677102761807,1,0.452,3
12,0,3115.0,3.7379076851812907,0.23507212217948356,4.5,2.8039662579320366,1.552870507664608,2,0.112,8
13,2,2797.5,4.369485826429546,0.48525637432679364,1.1,3.0516399054922867,1.473847258127752,1,0.339,2
12,8,2977.5,3.518980417318539,0.5754891370917129,3.5,2.340843805111136,1.5686159179138452,2,0.896,5
2,3,3013.5,4.365236465366408,0.5364933705145685,6.438,2.707316598748459,1.552870507664608,2,0.027,8
9,3,3050.5,4.010038613168844,0.530039842689795,7.648,2.2671651477627854,1.552870507664608,1,1.0,3
5,2,2678.5,4.080465356772269,0.592076296817027,7.7,2.145931282948669,1.579597070423079,1,0.667,2
4,4,2716.0,3.1480240838962494,0.6189622823705687,-1.4,2.4336133554004498,1.552870507664608,2,0.579,8
9,4,2743.0,4.0444537926086355,0.4959150110302365,1.6,2.2192034840549946,1.5040773967762742,1,0.957,2
5,4,2702.0,4.420646205638937,0.48427628853245414,5.9,2.6354795082673745,1.4350845252893227,1,0.957,3
7,4,2728.5,4.455625548708074,0.23507212217948356,4.3,3.1048108685802283,1.33500106673234,1,0.629,3
11,0,3021.0,4.563410251739859,0.27611543608031547,12.4,3.1048108685802283,1.552870507664608,1,0.375,3
1,4,2621.5,4.132282401562493,0.37500590062345585,7.0,2.2082744135228043,1.33500106673234,1,0.585,3
0,6,2904.5,3.8892660183055296,0.5164100020598913,0.446,1.7774914974303502,1.754576678100339,2,0.034,6
7,4,2737.5,4.395189621200163,0.4434029474485566,5.7,2.5376572151735295,1.4816045409242156,1,0.114,3
0,1,2966.0,4.230476736546681,0.5966362801791015,2.991,2.3568838664014247,1.3847932349936236,2,0.152,4
13,5,3009.0,4.187227556368814,0.4408322519454557,10.6,2.681021528714291,1.5260563034950492,1,0.707,2
4,6,2952.5,3.322118098634908,0.640800700187736,-0.026,1.7774914974303502,1.754576678100339,2,0.25,6
12,0,3074.0,3.530176762918616,0.48673782823690076,5.4,2.412783885292121,1.552870507664608,2,0.819,7
0,4,2647.5,4.367166771766858,0.6237971024251521,8.2,2.4595888418037104,1.6094379124341003,2,0.687,6
6,0,3002.5,3.5389282773504322,0.5894519442211803,2.3,2.2369793358960517,1.552870507664608,2,0.667,8
0,2,2610.0,4.091105990371583,0.5038846518565304,1.0,2.9856819377004897,1.5181994319998293,2,0.955,8
12,9,2998.0,3.860308569741467,0.6765095394069219,4.8,2.0399207835175526,1.7227665977411035,2,0.598,5
13,1,3100.0,4.368662734215748,0.45488999143568737,6.147,2.5668705876394307,1.552870507664608,1,0.088,2
12,3,3116.0,3.1480240838962494,0.7183274790902435,5.282,1.7774914974303502,1.552870507664608,2,0.869,6
4,0,2981.5,3.1620938107692163,0.5675839575845996,0.6,2.380934059405022,1.552870507664608,2,0.65,8
8,4,2754.5,4.383400690227026,0.4762341789963716,7.0,2.928523523860541,1.4350845252893227,2,1.0,6
2,3,3013.0,4.416053595152217,0.5982868995359851,6.163,2.502296237325133,1.552870507664608,2,0.054,8
12,9,2999.0,4.040416220196545,0.6775257996569886,4.7,2.01156411927675,1.667706820558076,2,0.578,5
13,1,3094.5,4.314991666670963,0.49956243148727997,-1.4,2.5668705876394307,1.2950011026734998,1,0.471,2
5,0,2968.0,4.513712575499256,0.4934759854308777,7.0,2.7087166456453704,1.552870507664608,1,0.87,3
12,3,3111.5,3.174129473455789,0.4356709501652302,4.3,2.7721511265087337,1.552870507664608,2,0.976,5
1,0,2894.5,4.4331949212482815,0.42133845726445457,1.9,2.7222817833489343,1.552870507664608,1,0.641,2
10,3,3078.5,3.852018191491117,0.2546422183735807,6.053,3.1048108685802283,1.552870507664608,2,0.617,7
